city,state,house_type,month,avg_temp_f,humidity,heating_degree_days,cooling_degree_days,avg_energy_kwh,square_feet,num_occupants,energy_rate_per_kwh,monthly_energy_bill
Boston,MA,Apartment,9,65.2,70.2,0.0,5.7,1100.1,877,1,0.21,228.68
Los Angeles,CA,House,4,56.2,88.3,265.2,0.0,32165.5,1738,3,0.22,7080.17
Seattle,WA,Condo,11,54.1,53.7,326.6,0.0,29536.5,1553,2,0.1,2937.39
Atlanta,GA,Apartment,10,63.9,46.8,34.1,0.0,1827.8,668,1,0.13,246.09
Phoenix,AZ,Apartment,3,71.7,83.2,0.0,200.4,8368.9,944,1,0.13,1094.43
Denver,CO,Large House,8,75.4,52.5,0.0,312.0,72114.7,3577,6,0.144,10398.56
Denver,CO,Townhouse,9,73.5,48.0,0.0,254.2,19872.6,1497,1,0.12,2389.86
Atlanta,GA,Condo,9,74.3,70.2,0.0,277.8,17333.6,1307,2,0.13,2246.0
Denver,CO,House,7,70.8,88.2,0.0,172.9,27295.5,2647,5,0.144,3919.05
Atlanta,GA,Condo,11,58.9,89.8,184.5,0.0,12334.1,1114,1,0.13,1618.94
Boston,MA,Condo,4,55.6,80.4,282.4,0.0,16146.7,977,1,0.21,3394.84
Phoenix,AZ,Townhouse,5,86.6,76.1,0.0,648.6,57251.0,1775,3,0.13,7443.46
Chicago,IL,House,4,54.7,37.7,308.5,0.0,47127.3,2230,1,0.14,6617.39
Denver,CO,House,5,66.1,79.6,0.0,33.5,8503.5,2943,3,0.12,1038.23
Los Angeles,CA,Condo,1,46.7,60.6,547.5,0.0,34727.2,1120,1,0.242,8388.8
New York,NY,House,3,47.0,52.4,540.7,0.0,76046.4,2085,4,0.18,13670.98
Chicago,IL,Condo,6,71.5,43.1,0.0,195.7,11625.8,1215,1,0.168,1939.26
Atlanta,GA,Condo,12,46.2,51.0,564.4,0.0,26834.2,838,1,0.143,3833.87
Seattle,WA,House,1,44.4,32.9,617.9,0.0,139763.6,3388,2,0.11,15387.0
Atlanta,GA,Townhouse,12,46.8,88.3,544.9,0.0,70983.4,2100,3,0.143,10150.94
Denver,CO,Condo,6,70.5,45.3,0.0,165.9,13303.6,1593,3,0.144,1899.43
Los Angeles,CA,House,11,57.4,71.3,227.2,0.0,48864.7,3077,1,0.22,10744.25
Seattle,WA,Large House,2,50.2,58.3,444.6,0.0,152539.0,4409,1,0.11,16762.52
Denver,CO,House,6,73.6,51.6,0.0,258.4,49540.0,3376,5,0.144,7118.54
Seattle,WA,Condo,4,57.7,46.0,220.1,0.0,18494.3,1416,1,0.1,1847.95
Atlanta,GA,Townhouse,8,77.6,89.2,0.0,377.4,24732.3,1280,2,0.156,3868.7
New York,NY,Apartment,1,30.1,34.2,1047.9,0.0,40756.5,764,1,0.198,8061.44
Seattle,WA,Townhouse,7,78.0,32.3,0.0,391.1,34245.2,1728,2,0.12,4125.47
New York,NY,Large House,7,83.3,48.2,0.0,547.9,167855.6,4920,1,0.216,36260.37
New York,NY,Condo,8,73.7,58.3,0.0,262.0,18279.9,1448,2,0.216,3936.22
Seattle,WA,Condo,4,57.7,90.0,218.5,0.0,11979.1,913,1,0.1,1193.66
New York,NY,Townhouse,7,84.0,37.7,0.0,569.5,60341.9,2125,2,0.216,13020.34
Houston,TX,House,3,74.9,43.9,0.0,297.5,26576.6,1606,1,0.12,3173.26
Denver,CO,House,7,71.5,65.5,0.0,194.2,22037.2,1969,1,0.144,3158.6
Denver,CO,Apartment,2,45.0,65.3,599.4,0.0,32874.7,1064,1,0.132,4341.19
Houston,TX,Townhouse,10,82.4,85.6,0.0,522.0,33098.4,1270,1,0.12,3968.94
Boston,MA,Townhouse,8,80.6,61.8,0.0,468.5,41017.3,1737,3,0.252,10329.61
Atlanta,GA,Apartment,10,62.3,73.4,79.9,0.0,5094.1,1033,2,0.13,647.06
Boston,MA,Condo,4,54.5,39.5,313.9,0.0,28831.6,1580,1,0.21,6059.4
Boston,MA,Townhouse,5,68.8,58.3,0.0,114.5,8450.6,1294,1,0.21,1767.39
Phoenix,AZ,Apartment,6,86.2,41.5,0.0,636.9,21184.5,804,1,0.156,3289.3
Houston,TX,House,10,75.3,81.0,0.0,310.3,27490.9,1583,2,0.12,3290.89
Atlanta,GA,Apartment,5,59.1,58.2,176.2,0.0,11456.7,1190,1,0.13,1502.11
Boston,MA,Large House,10,59.5,74.4,164.7,0.0,52976.3,3861,4,0.21,11141.62
New York,NY,Townhouse,6,72.4,66.4,0.0,222.6,23080.3,1968,2,0.216,4999.8
Houston,TX,House,4,72.7,53.8,0.0,229.9,31926.4,2431,2,0.12,3834.19
Miami,FL,Condo,8,89.1,64.2,0.0,723.7,31191.8,950,1,0.132,4135.33
Chicago,IL,Condo,7,83.4,47.4,0.0,550.7,35578.8,1405,2,0.168,5993.11
Seattle,WA,Large House,3,47.6,35.8,522.0,0.0,197496.9,4893,1,0.1,19743.53
Denver,CO,Townhouse,4,60.4,33.1,136.7,0.0,19468.9,2084,3,0.12,2352.72
Denver,CO,Large House,6,76.0,72.4,0.0,328.6,73599.2,3483,5,0.144,10615.85
Phoenix,AZ,Apartment,2,62.7,64.5,69.1,0.0,3189.3,710,1,0.143,458.34
Chicago,IL,House,4,52.8,37.6,365.9,0.0,83738.5,3353,4,0.14,11703.63
Atlanta,GA,Large House,11,54.5,31.4,316.3,0.0,87379.2,3499,1,0.13,11370.37
Atlanta,GA,Townhouse,1,48.0,89.3,510.8,0.0,48604.3,1535,1,0.143,6934.55
Atlanta,GA,Townhouse,10,64.6,44.6,11.6,0.0,2214.4,1213,2,0.13,293.21
Chicago,IL,House,1,23.8,69.4,1237.4,0.0,271231.5,3324,4,0.154,41789.2
Atlanta,GA,Apartment,8,71.4,39.0,0.0,193.4,5358.4,607,1,0.156,834.36
Phoenix,AZ,Apartment,9,86.7,56.5,0.0,652.0,30580.3,1129,2,0.13,3958.44
Los Angeles,CA,Townhouse,12,45.2,89.2,593.3,0.0,76275.5,2079,3,0.242,18450.64
Houston,TX,Large House,9,87.3,53.1,0.0,670.4,136133.5,3267,5,0.12,16334.5
New York,NY,Apartment,10,60.5,81.0,135.5,0.0,7426.1,966,1,0.18,1333.31
Chicago,IL,Large House,11,49.9,59.5,452.5,0.0,170172.5,4818,6,0.14,23841.26
Atlanta,GA,Large House,9,71.3,71.1,0.0,190.2,49906.1,3941,2,0.13,6485.36
Miami,FL,House,9,85.8,81.6,0.0,623.9,78191.4,2333,1,0.11,8610.79
Houston,TX,Apartment,1,66.3,39.8,0.0,39.6,2782.8,1134,1,0.132,363.4
New York,NY,House,11,41.7,88.4,698.4,0.0,110800.8,2376,4,0.18,19955.35
Atlanta,GA,Townhouse,12,43.8,60.2,635.5,0.0,50347.2,1284,1,0.143,7216.6
Atlanta,GA,House,4,59.9,40.6,153.9,0.0,33490.8,2978,5,0.13,4357.65
Chicago,IL,Large House,1,26.5,67.7,1156.1,0.0,305285.1,3472,1,0.154,47023.64
Miami,FL,Large House,2,64.6,64.9,11.2,0.0,9665.0,4433,4,0.121,1156.85
Boston,MA,Large House,4,58.8,61.9,186.3,0.0,58905.2,3868,2,0.21,12350.8
Houston,TX,Condo,6,83.5,34.1,0.0,554.6,23818.0,941,1,0.144,3435.34
Chicago,IL,Condo,1,28.2,86.3,1102.5,0.0,79617.3,1291,1,0.154,12267.36
Los Angeles,CA,Condo,3,49.6,41.9,460.8,0.0,23479.4,889,1,0.22,5172.75
Seattle,WA,Townhouse,3,47.6,31.9,521.9,0.0,70285.6,2172,1,0.1,7019.47
Chicago,IL,Apartment,12,28.3,85.1,1099.7,0.0,47766.7,856,1,0.154,7360.38
Boston,MA,Apartment,6,74.1,52.3,0.0,273.2,11940.1,1016,1,0.252,3027.77
Los Angeles,CA,Townhouse,1,43.0,39.9,659.2,0.0,76451.0,1880,3,0.242,18515.29
New York,NY,Apartment,2,34.8,86.0,906.8,0.0,30925.5,670,1,0.198,6124.1
Seattle,WA,House,1,40.5,59.1,733.5,0.0,92916.7,1899,3,0.11,10218.38
Atlanta,GA,Apartment,5,63.9,83.6,32.1,0.0,2715.2,1119,1,0.13,336.7
Phoenix,AZ,Townhouse,2,62.6,72.3,73.3,0.0,8206.7,1510,1,0.143,1193.54
Boston,MA,Townhouse,7,79.7,63.3,0.0,439.8,28098.2,1265,1,0.252,7072.58
Houston,TX,Townhouse,10,79.7,82.6,0.0,440.3,28181.9,1266,1,0.12,3391.63
Phoenix,AZ,House,10,78.5,75.9,0.0,406.2,61421.8,2764,1,0.13,8002.49
Phoenix,AZ,House,6,91.5,83.6,0.0,795.2,65128.8,1527,3,0.156,10154.33
Seattle,WA,Condo,11,57.4,89.1,226.9,0.0,16153.7,1186,2,0.1,1622.15
Denver,CO,Townhouse,9,66.0,52.3,0.0,30.1,4355.1,1765,1,0.12,506.01
New York,NY,House,8,76.3,83.8,0.0,337.9,42267.7,2239,4,0.216,9149.28
Boston,MA,Apartment,1,32.5,47.1,976.3,0.0,44761.6,899,1,0.231,10321.25
New York,NY,House,4,56.3,44.0,259.8,0.0,61468.1,3386,6,0.18,11050.02
Denver,CO,Apartment,6,71.4,30.6,0.0,190.9,9785.5,1137,2,0.144,1423.63
Denver,CO,House,2,49.0,33.7,478.5,0.0,109234.2,3382,4,0.132,14408.73
Boston,MA,Townhouse,6,72.0,61.5,0.0,209.3,14079.7,1262,2,0.252,3565.14
Houston,TX,Large House,5,84.5,40.1,0.0,583.6,130013.2,3574,4,0.12,15598.15
Houston,TX,Large House,6,92.6,61.3,0.0,829.4,163664.4,3196,5,0.144,23556.81
Houston,TX,Condo,5,83.4,87.0,0.0,553.5,38570.7,1517,3,0.12,4621.97
Chicago,IL,Large House,12,29.6,57.7,1062.2,0.0,383274.3,4729,5,0.154,59022.39
Houston,TX,Townhouse,9,91.6,68.8,0.0,799.2,72317.5,1832,3,0.12,8690.48
New York,NY,Apartment,2,28.2,79.3,1105.0,0.0,39938.0,709,1,0.198,7919.09
Boston,MA,Large House,8,76.7,66.3,0.0,351.5,70681.4,3138,5,0.252,17820.05
Atlanta,GA,Condo,10,62.7,85.4,67.7,0.0,4921.3,1047,1,0.13,638.65
Miami,FL,Large House,5,83.1,30.3,0.0,541.8,104599.9,3099,1,0.11,11493.47
Miami,FL,Apartment,10,82.0,70.0,0.0,511.4,16539.1,778,1,0.11,1834.64
New York,NY,House,9,73.4,83.9,0.0,250.9,37673.0,2661,1,0.18,6790.78
Chicago,IL,Large House,9,68.6,57.6,0.0,106.5,35482.8,4573,5,0.14,4948.62
New York,NY,Townhouse,2,28.7,46.1,1088.0,0.0,118944.1,1795,1,0.198,23569.66
Los Angeles,CA,House,8,78.5,64.2,0.0,403.6,39300.1,1779,1,0.264,10364.39
Atlanta,GA,Apartment,6,73.6,37.0,0.0,258.0,8225.9,729,1,0.156,1276.42
Denver,CO,House,5,61.6,52.4,102.5,0.0,18800.3,2417,1,0.12,2237.87
Houston,TX,Apartment,4,78.1,80.3,0.0,392.8,15876.4,960,1,0.12,1898.95
Seattle,WA,Townhouse,1,41.0,88.0,720.3,0.0,63144.5,1423,2,0.11,6927.14
Boston,MA,Townhouse,9,72.9,38.9,0.0,237.3,21459.0,1727,1,0.21,4519.46
Los Angeles,CA,Condo,1,49.1,78.4,476.9,0.0,25763.5,947,1,0.242,6249.02
New York,NY,House,11,47.8,71.1,516.7,0.0,118134.8,3389,6,0.18,21272.75
Boston,MA,Townhouse,11,47.3,60.3,531.0,0.0,55104.5,1673,1,0.21,11583.35
Boston,MA,Condo,6,73.4,65.7,0.0,250.9,9784.2,816,1,0.252,2459.32
Denver,CO,House,12,44.6,71.8,611.7,0.0,115657.1,2817,5,0.132,15273.09
Los Angeles,CA,Townhouse,2,51.8,89.8,397.0,0.0,32645.5,1312,1,0.242,7912.47
Denver,CO,Condo,2,51.5,34.3,406.3,0.0,24235.3,1033,2,0.132,3202.7
Houston,TX,House,7,91.8,54.6,0.0,805.2,127658.7,2972,1,0.144,18383.15
Denver,CO,Large House,4,61.3,88.7,109.8,0.0,44404.3,4645,4,0.12,5334.51
Boston,MA,Apartment,3,43.9,83.5,633.3,0.0,28087.3,863,1,0.21,5888.95
Houston,TX,Large House,2,64.8,62.1,6.4,0.0,8769.5,4644,6,0.132,1173.27
Phoenix,AZ,Apartment,9,91.3,46.4,0.0,789.3,22735.0,701,1,0.13,2938.01
Denver,CO,Large House,6,71.9,87.6,0.0,208.1,60682.6,4408,3,0.144,8736.56
Los Angeles,CA,House,6,69.8,70.9,0.0,143.4,27650.9,3198,4,0.264,7303.11
Houston,TX,Large House,2,67.6,42.1,0.0,78.2,24692.0,4103,4,0.132,3258.06
Houston,TX,Large House,12,62.3,47.4,81.3,0.0,32718.9,4402,4,0.132,4303.12
Chicago,IL,House,10,57.3,57.5,232.5,0.0,43764.8,2698,2,0.14,6117.55
Boston,MA,House,2,34.8,43.1,906.2,0.0,207626.9,3452,5,0.231,47961.6
Seattle,WA,Apartment,2,43.2,67.5,653.3,0.0,24514.3,727,1,0.11,2681.83
Miami,FL,Condo,2,67.5,36.4,0.0,76.3,4124.0,926,1,0.121,509.88
Miami,FL,Condo,3,71.9,54.1,0.0,207.6,12737.5,1266,1,0.11,1398.06
Seattle,WA,Townhouse,7,72.5,47.0,0.0,225.1,18901.7,1574,3,0.12,2281.45
Atlanta,GA,Apartment,11,57.3,46.0,232.3,0.0,7178.9,563,1,0.13,921.0
Phoenix,AZ,Townhouse,7,88.6,34.7,0.0,707.9,59691.6,1707,1,0.156,9316.22
Boston,MA,House,11,40.7,51.1,727.6,0.0,161207.8,3326,3,0.21,33869.26
Chicago,IL,Apartment,11,47.0,67.3,541.4,0.0,21034.0,753,1,0.14,2964.04
Denver,CO,Condo,10,58.7,78.0,189.4,0.0,17187.0,1518,1,0.12,2060.48
Boston,MA,Condo,3,42.0,87.2,691.4,0.0,62104.0,1592,1,0.21,13047.57
Houston,TX,Townhouse,1,58.9,54.8,183.3,0.0,24604.2,2033,2,0.132,3251.36
Atlanta,GA,Townhouse,10,62.6,55.6,71.8,0.0,7319.7,1344,2,0.13,943.41
Houston,TX,Condo,5,78.1,85.7,0.0,394.3,21064.5,1139,2,0.12,2545.83
Miami,FL,Townhouse,10,80.4,58.5,0.0,462.0,46103.0,1978,2,0.11,5078.81
New York,NY,Townhouse,2,36.0,35.6,870.1,0.0,114067.4,2141,2,0.198,22584.79
Seattle,WA,Large House,10,59.7,41.1,158.5,0.0,65869.6,4992,3,0.1,6574.48
Seattle,WA,Condo,3,47.4,30.7,528.0,0.0,32405.3,1078,2,0.1,3247.79
Miami,FL,Townhouse,12,68.9,58.2,0.0,117.4,12869.4,1927,2,0.121,1539.18
Boston,MA,Condo,2,32.4,52.8,979.0,0.0,65352.2,1192,1,0.231,15087.16
Houston,TX,Large House,11,72.4,53.5,0.0,221.6,61891.8,4229,4,0.12,7419.82
Chicago,IL,Large House,10,54.2,36.1,323.4,0.0,106636.7,4160,5,0.14,14948.34
Atlanta,GA,Large House,1,45.3,86.5,591.2,0.0,171169.3,3742,5,0.143,24483.12
Phoenix,AZ,Large House,3,73.3,71.0,0.0,247.8,57941.7,3564,4,0.13,7517.03
Denver,CO,Large House,1,47.3,54.1,532.4,0.0,194418.3,4722,2,0.132,25643.93
Los Angeles,CA,House,10,64.9,59.4,1.9,0.0,2654.5,1939,3,0.22,565.17
Seattle,WA,Condo,8,70.7,63.7,0.0,170.4,6753.6,804,1,0.12,795.54
Seattle,WA,Apartment,7,70.5,46.9,0.0,163.8,5600.7,754,1,0.12,672.38
Miami,FL,Large House,1,61.8,88.5,97.2,0.0,38805.5,4546,1,0.121,4677.91
New York,NY,Apartment,8,72.2,65.5,0.0,217.4,8346.2,874,1,0.216,1800.77
Los Angeles,CA,Townhouse,2,52.4,31.4,377.4,0.0,32267.5,1354,2,0.242,7818.04
Houston,TX,Condo,9,88.6,44.3,0.0,708.6,41993.5,1306,1,0.12,5042.98
Chicago,IL,Condo,9,71.3,34.8,0.0,190.1,13878.1,1488,1,0.14,1942.54
New York,NY,Apartment,8,79.5,53.2,0.0,436.1,13937.1,758,1,0.216,3019.49
Phoenix,AZ,Condo,3,68.8,87.4,0.0,115.3,6373.6,1029,2,0.13,817.09
Seattle,WA,House,3,49.7,38.7,458.0,0.0,84066.6,2714,3,0.1,8393.55
Chicago,IL,Condo,7,75.5,81.9,0.0,314.8,16348.1,1093,2,0.168,2735.26
Houston,TX,Condo,11,73.7,85.4,0.0,262.0,14871.3,1187,1,0.12,1771.76
Chicago,IL,House,6,74.0,83.4,0.0,269.7,34392.5,2268,1,0.168,5772.09
Houston,TX,Townhouse,11,74.2,43.1,0.0,276.0,21141.4,1478,1,0.12,2549.18
Los Angeles,CA,Large House,2,48.7,89.8,487.7,0.0,169734.6,4471,6,0.242,41085.03
Chicago,IL,Townhouse,2,33.0,88.9,960.1,0.0,119162.7,2031,2,0.154,18355.16
Miami,FL,Condo,3,66.5,75.6,0.0,44.7,3825.3,1325,1,0.11,420.38
Phoenix,AZ,Large House,9,90.2,66.4,0.0,756.4,143323.4,3073,1,0.13,18628.34
Boston,MA,Large House,6,71.8,51.0,0.0,202.7,62898.8,4700,1,0.252,15859.91
Phoenix,AZ,Townhouse,5,78.4,89.7,0.0,402.3,39845.0,1950,2,0.13,5178.38
Houston,TX,House,3,66.6,43.9,0.0,49.1,8892.8,2377,2,0.12,1057.28
Houston,TX,Condo,8,89.7,71.4,0.0,741.6,50142.9,1489,2,0.144,7234.56
Houston,TX,House,9,84.3,65.7,0.0,579.6,68690.4,2196,1,0.12,8225.91
Seattle,WA,Townhouse,4,61.6,55.2,102.0,0.0,9406.2,1316,1,0.1,935.86
Atlanta,GA,House,8,77.4,32.1,0.0,371.8,68918.7,3364,3,0.156,10764.16
Boston,MA,Apartment,6,75.5,43.4,0.0,315.7,15312.2,1137,1,0.252,3874.78
Houston,TX,Townhouse,7,90.4,37.3,0.0,761.0,51567.6,1370,2,0.144,7427.77
Los Angeles,CA,Apartment,12,42.8,83.7,665.1,0.0,25559.5,748,1,0.242,6198.28
Chicago,IL,Apartment,11,41.3,35.0,710.3,0.0,41951.4,1150,1,0.14,5862.34
Denver,CO,Condo,3,54.7,32.4,307.6,0.0,25998.1,1445,2,0.12,3121.33
Denver,CO,House,7,77.5,31.0,0.0,375.0,40640.4,1971,1,0.144,5848.74
Phoenix,AZ,Large House,9,91.2,74.9,0.0,786.7,185877.7,3834,2,0.13,24162.22
Seattle,WA,Large House,2,49.2,75.7,472.5,0.0,153424.3,4179,2,0.11,16895.13
Los Angeles,CA,Apartment,3,52.8,42.5,365.4,0.0,21880.9,1133,2,0.22,4806.59
Atlanta,GA,Condo,3,48.9,67.1,482.9,0.0,34578.3,1253,2,0.13,4486.78
Denver,CO,House,4,59.6,33.3,161.9,0.0,38869.7,3287,6,0.12,4678.12
New York,NY,House,6,71.0,44.2,0.0,180.5,32592.9,3098,2,0.216,7035.74
Atlanta,GA,Apartment,2,46.8,83.0,546.0,0.0,33323.7,1177,2,0.143,4784.52
Miami,FL,Apartment,12,67.3,76.5,0.0,68.7,3335.3,894,1,0.121,420.54
Miami,FL,Large House,3,69.2,52.5,0.0,124.6,30267.1,3392,5,0.11,3328.28
Chicago,IL,House,10,57.3,30.2,231.9,0.0,24902.3,1538,1,0.14,3474.28
Chicago,IL,House,1,31.3,60.2,1011.9,0.0,202036.1,3021,1,0.154,31105.8
Houston,TX,Large House,2,69.9,67.2,0.0,145.7,34761.8,3412,6,0.132,4603.8
New York,NY,Townhouse,4,54.3,69.6,321.3,0.0,36227.9,1775,3,0.18,6531.52
Atlanta,GA,Apartment,5,64.0,80.0,29.1,0.0,1784.8,778,1,0.13,241.53
Los Angeles,CA,House,1,40.2,88.2,743.7,0.0,151521.4,3064,1,0.242,36654.12
Denver,CO,Large House,11,56.1,40.3,266.3,0.0,104829.1,4941,2,0.12,12589.37
Los Angeles,CA,Apartment,2,43.1,54.9,658.3,0.0,29341.2,870,1,0.242,7110.4
Boston,MA,Large House,5,66.8,46.9,0.0,52.9,18797.4,4153,4,0.21,3933.63
New York,NY,Large House,8,80.3,54.3,0.0,460.0,126779.1,4378,4,0.216,27391.12
Houston,TX,Apartment,1,60.3,34.6,139.8,0.0,4437.1,551,1,0.132,597.3
Phoenix,AZ,Condo,3,68.3,78.5,0.0,98.1,5448.4,1019,2,0.13,691.48
Boston,MA,Condo,11,40.1,86.6,746.1,0.0,62904.9,1494,2,0.21,13197.88
Chicago,IL,House,6,75.6,84.4,0.0,318.6,28276.1,1580,3,0.168,4767.2
Denver,CO,Condo,2,50.5,82.6,435.9,0.0,32647.4,1307,2,0.132,4306.06
Los Angeles,CA,House,2,52.5,77.0,376.2,0.0,61561.9,2393,4,0.242,14886.93
New York,NY,House,4,50.5,83.2,434.4,0.0,72008.1,2452,2,0.18,12956.35
Phoenix,AZ,Large House,4,77.0,56.6,0.0,359.9,87397.2,3825,2,0.13,11374.53
Denver,CO,Large House,9,65.1,64.1,0.0,1.8,5591.2,4116,1,0.12,673.16
Chicago,IL,Condo,11,46.8,81.3,546.7,0.0,31533.5,1013,1,0.14,4434.3
Denver,CO,House,3,56.8,38.5,245.5,0.0,33128.7,1938,2,0.12,3988.41
Chicago,IL,Condo,7,74.2,45.5,0.0,275.0,14459.7,1109,1,0.168,2441.23
Houston,TX,Apartment,6,90.8,75.3,0.0,775.2,28400.5,890,1,0.144,4070.18
Seattle,WA,Apartment,11,52.6,37.5,372.9,0.0,22468.9,1153,1,0.1,2238.96
Los Angeles,CA,Apartment,9,74.9,62.2,0.0,298.5,10522.7,818,1,0.22,2317.52
Houston,TX,Large House,1,58.0,66.3,209.9,0.0,60308.0,3509,6,0.132,7957.93
Denver,CO,Apartment,3,49.9,63.6,452.4,0.0,21124.1,901,1,0.12,2539.96
Boston,MA,House,11,47.0,36.9,539.7,0.0,125352.7,3450,6,0.21,26342.33
Seattle,WA,Large House,6,71.9,52.7,0.0,205.7,63266.9,4608,6,0.12,7589.14
Chicago,IL,House,6,70.8,87.2,0.0,174.9,27731.0,2724,1,0.168,4676.46
Phoenix,AZ,House,10,84.9,62.7,0.0,598.0,112740.8,3497,3,0.13,14647.94
Miami,FL,House,7,89.9,57.1,0.0,748.5,80113.0,1998,2,0.132,10561.78
New York,NY,Apartment,4,54.1,51.7,326.5,0.0,17438.5,1002,2,0.18,3125.31
Denver,CO,Apartment,4,59.8,40.4,157.4,0.0,8786.3,996,1,0.12,1072.3
Seattle,WA,Townhouse,4,54.6,69.3,312.5,0.0,43293.8,2177,3,0.1,4348.61
Boston,MA,Condo,7,79.7,41.6,0.0,441.7,26659.9,1306,2,0.252,6732.31
Chicago,IL,Apartment,4,50.9,32.9,422.7,0.0,11982.2,539,1,0.14,1676.05
New York,NY,Apartment,11,49.1,80.4,476.7,0.0,14808.3,594,1,0.18,2652.71
Denver,CO,Large House,5,65.1,52.2,0.0,3.6,5075.1,3127,5,0.12,621.07
Chicago,IL,House,2,27.5,42.0,1124.8,0.0,195978.1,2641,1,0.154,30175.27
Phoenix,AZ,Large House,1,61.5,73.8,105.0,0.0,35804.9,3884,4,0.143,5138.8
Chicago,IL,Large House,11,46.7,88.6,550.4,0.0,211413.9,4972,1,0.14,29590.85
Seattle,WA,Townhouse,2,46.2,82.1,564.2,0.0,46799.7,1335,2,0.11,5161.61
Boston,MA,Apartment,5,67.9,37.2,0.0,85.8,2855.7,668,1,0.21,601.9
Boston,MA,Large House,8,79.7,30.4,0.0,440.2,128070.6,4633,1,0.252,32264.63
Miami,FL,Apartment,7,95.1,67.5,0.0,901.7,42551.7,1152,1,0.132,5623.55
Denver,CO,Apartment,3,55.3,86.8,290.6,0.0,10889.7,698,1,0.12,1325.54
Houston,TX,House,1,58.5,42.4,193.6,0.0,47938.0,3473,4,0.132,6310.06
New York,NY,House,1,27.7,84.0,1119.1,0.0,178197.5,2412,2,0.198,35284.59
Houston,TX,Apartment,7,91.4,56.9,0.0,790.6,36634.3,1123,2,0.144,5266.08
Seattle,WA,House,1,43.4,75.5,649.4,0.0,69079.9,1590,2,0.11,7602.15
Phoenix,AZ,Large House,4,77.1,66.5,0.0,364.0,82496.3,3560,3,0.13,10720.06
Miami,FL,Large House,1,61.4,71.9,108.4,0.0,32378.9,3382,5,0.121,3914.5
Chicago,IL,Condo,6,73.5,48.3,0.0,253.6,14049.5,1144,2,0.168,2365.12
Phoenix,AZ,Townhouse,11,71.2,87.2,0.0,186.4,21625.6,2180,1,0.13,2806.68
Houston,TX,House,4,76.8,35.3,0.0,354.6,39999.8,2044,1,0.12,4815.06
Los Angeles,CA,House,10,59.5,83.9,166.4,0.0,23139.9,1946,1,0.22,5085.89
Phoenix,AZ,Townhouse,3,67.7,43.2,0.0,80.6,8489.4,1746,1,0.13,1114.01
Phoenix,AZ,Townhouse,5,84.8,35.7,0.0,595.1,60373.3,2034,3,0.13,7867.47
Seattle,WA,Apartment,6,71.5,49.7,0.0,195.5,5883.8,661,1,0.12,690.43
Seattle,WA,House,5,65.3,71.5,0.0,9.0,4425.4,2834,1,0.1,445.38
Boston,MA,Large House,12,28.2,74.0,1105.1,0.0,257811.2,3059,4,0.231,59573.6
Chicago,IL,Townhouse,8,75.9,39.3,0.0,327.9,34808.3,2076,1,0.168,5856.67
Chicago,IL,Townhouse,9,68.4,48.7,0.0,101.4,10744.5,1798,3,0.14,1500.62
Miami,FL,Large House,7,87.3,76.9,0.0,669.9,193656.9,4670,3,0.132,25569.67
New York,NY,Condo,2,33.2,85.1,953.8,0.0,80016.6,1495,2,0.198,15840.14
Boston,MA,Apartment,11,46.6,34.9,551.2,0.0,23237.1,817,1,0.21,4862.56
Phoenix,AZ,House,7,91.1,64.9,0.0,783.7,74351.3,1775,2,0.156,11612.64
Los Angeles,CA,House,3,48.8,84.4,487.5,0.0,82888.6,2527,1,0.22,18248.11
Phoenix,AZ,Condo,3,70.0,53.1,0.0,149.7,10210.3,1338,2,0.13,1321.09
Los Angeles,CA,Condo,7,76.1,84.0,0.0,332.1,20878.1,1340,1,0.264,5517.47
Phoenix,AZ,House,4,77.9,87.7,0.0,385.7,71321.6,3359,3,0.13,9281.61
Chicago,IL,House,3,41.5,46.0,706.0,0.0,129112.0,2750,1,0.14,18060.05
Chicago,IL,Large House,1,28.2,86.2,1103.4,0.0,420052.9,4998,3,0.154,64670.85
Houston,TX,House,11,69.8,81.3,0.0,142.5,23920.1,2795,2,0.12,2854.04
Houston,TX,Townhouse,10,75.3,60.7,0.0,308.2,23303.1,1461,2,0.12,2782.77
Miami,FL,Condo,2,65.4,50.6,0.0,13.2,2088.3,1403,1,0.121,269.65
Houston,TX,Apartment,2,68.5,34.8,0.0,104.5,4147.7,818,1,0.132,566.8
Boston,MA,Large House,12,35.3,79.5,891.3,0.0,267933.1,3925,6,0.231,61897.51
Atlanta,GA,Large House,11,58.9,34.7,182.3,0.0,61128.4,4044,6,0.13,7964.01
New York,NY,House,11,48.3,65.0,502.3,0.0,53294.3,1572,2,0.18,9585.36
Chicago,IL,Large House,5,60.8,37.8,127.0,0.0,40719.7,3710,6,0.14,5711.09
Houston,TX,Large House,8,95.2,46.2,0.0,906.2,246577.9,4425,5,0.144,35504.74
Atlanta,GA,Apartment,5,63.1,46.9,55.6,0.0,3913.3,1040,2,0.13,488.91
New York,NY,Large House,3,42.3,82.7,680.1,0.0,162208.1,3106,1,0.18,29208.57
Atlanta,GA,Large House,4,54.5,46.3,315.7,0.0,82804.0,3302,5,0.13,10759.61
Denver,CO,Apartment,2,52.4,57.9,378.9,0.0,18454.7,925,1,0.132,2452.64
Los Angeles,CA,Large House,8,75.3,68.5,0.0,307.8,94911.7,4808,3,0.264,25056.31
